station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
II.DGAR.00.BHZ,2006-01-31T13:19:23.5,2006-08-01T21:56:36.16,"[-1.9612225560259329, -1.8531341594750215]","[-1.4998869870375866, -1.5244767667732333]","[-1.0239510136901777, -1.1987592910990146]","[0.5134371950407682, 0.7430835802498823]","[0.6895776958870273, 0.7911394263517151]","[0.5024605940586417, 0.5358952318555179]","[-1.4998869870375866, -1.5244767667732333]"
II.DGAR.00.BHZ,2006-01-31T13:19:23.5,2008-09-02T12:14:26.22,"[-1.9133718325596276, -1.8035932122385154]","[-1.447825575634596, -1.4734051928027343]","[-0.9812574066360544, -1.1449168376477197]","[0.6218211411877012, 0.7713370340012693]","[0.7354066343113423, 0.8186574059005433]","[0.4694936411457922, 0.5245985881975314]","[-1.447825575634596, -1.4734051928027343]"
II.DGAR.00.BHZ,2006-01-31T19:58:40.92,2009-01-28T20:20:22.28,"[-12.512968331005043, -12.411047460331648]","[-12.043222732412893, -12.082639552294562]","[-11.570883508054274, -11.764709061270233]","[0.5784490587569456, 0.5770377833160576]","[0.7685295516523446, 0.5855225594360004]","[0.602103206081775, 0.31387380223762884]","[-12.043222732412893, -12.082639552294562]"
II.DGAR.00.BHZ,2006-02-01T02:48:41.28,2006-07-05T05:42:25.75,"[-4.715004864177319, -4.578197693453658]","[-4.219283568281675, -4.2481286107273695]","[-3.7239977478126005, -3.920690469623455]","[0.56507764844856, 0.5772058707866523]","[0.731312682337842, 0.584205599704064]","[0.6527269591211529, 0.4222806718856588]","[-4.219283568281675, -4.2481286107273695]"
II.DGAR.00.BHZ,2006-02-04T04:32:53.8,2008-02-27T10:07:53.54,"[-0.9969995894835978, -0.933092886037633]","[-0.5259363717643757, -0.610635450891384]","[-0.03545407090165035, -0.2935652195776037]","[0.819769825282888, 0.9082927931863409]","[0.8747341442780765, 0.8399618259590167]","[0.43316089021978865, 0.6099254718410921]","[-0.5259363717643757, -0.610635450891384]"
II.DGAR.00.BHZ,2006-02-04T04:32:53.8,2012-08-13T20:13:01.15,"[-0.5576284407450538, -0.46433394345258916]","[-0.08670810475007917, -0.14179917939710918]","[0.3828284510983577, 0.1732985414874313]","[0.7456688815128131, 0.8621620532812477]","[0.8800404085438419, 0.857190832752228]","[0.4257533131841937, 0.6417058342542038]","[-0.08670810475007917, -0.14179917939710918]"
II.DGAR.00.BHZ,2006-02-05T06:13:35.97,2006-08-07T18:29:20.83,"[0.09107938952632504, 0.2048675196333335]","[0.554863049662618, 0.5413009230422132]","[1.024500709407199, 0.8811383726467845]","[0.7806881369039762, 0.6475493424470989]","[0.9191078644023136, 0.7633075435802924]","[0.7474808231375047, 0.6047955130657321]","[0.554863049662618, 0.5413009230422132]"
II.DGAR.00.BHZ,2006-02-05T06:13:35.97,2008-05-18T13:42:23.87,"[-3.804143125468464, -3.691319392434087]","[-3.337871813627064, -3.3514589355629996]","[-2.871797683716986, -3.0118370091388345]","[0.8330463599582213, 0.6600216755782221]","[0.9317071277847039, 0.7526390534770034]","[0.764657782174139, 0.5610044774871373]","[-3.337871813627064, -3.3514589355629996]"
II.DGAR.00.BHZ,2006-02-08T09:08:33.27,2006-05-16T23:16:27.37,"[-0.05926572157612828, -0.008957900100716325]","[0.3663780772828874, 0.33463056819656317]","[0.7960694423261312, 0.6853948204109892]","[0.543753560948486, 0.8084545355964329]","[0.6917003834856066, 0.7654662911471823]","[0.41103151817226474, 0.48846613831844704]","[0.3663780772828874, 0.33463056819656317]"
II.DGAR.00.BHZ,2006-02-08T09:08:33.27,2008-08-10T17:15:41.37,"[-0.4293059043616042, -0.3636376917062455]","[0.006474487646444848, -0.022830321751898093]","[0.45056391745102303, 0.31956623275031826]","[0.5715167479427302, 0.7359332418003689]","[0.6363515004842302, 0.8234618692372175]","[0.3720610814998199, 0.6087462728856781]","[0.006474487646444848, -0.022830321751898093]"
II.DGAR.00.BHZ,2006-02-08T09:08:33.27,2009-09-04T03:09:57.72,"[-1.0565776217467444, -0.9674613558674602]","[-0.631665128551971, -0.6135489659244888]","[-0.200509280669448, -0.2654904775001508]","[0.4262697341902538, 0.5130901662096538]","[0.6525267956925124, 0.7530660884711393]","[0.5457188927402153, 0.7412307658943654]","[-0.200509280669448, -0.2654904775001508]"
II.DGAR.00.BHZ,2006-02-08T09:08:33.27,2012-10-31T09:56:27.4,"[-0.36427155872337913, -0.2893192070695447]","[0.07232149464692705, 0.05617072470455775]","[0.5104856880548214, 0.40187464557193353]","[0.6931205015568512, 0.6906139670771336]","[0.8404572982722979, 0.8442973087206045]","[0.5305153342019653, 0.6816614143281893]","[0.07232149464692705, 0.05617072470455775]"
II.DGAR.00.BHZ,2006-02-08T09:08:33.27,2014-01-31T19:19:45.67,"[-0.016591642832506803, 0.033495297809794655]","[0.40985918690090495, 0.38376477801297315]","[0.8413413069826321, 0.7351137024013317]","[0.5486391573391728, 0.7147482077463384]","[0.6387894232501844, 0.8029404001912182]","[0.3689994387296857, 0.6262844350137465]","[0.40985918690090495, 0.38376477801297315]"
II.DGAR.00.BHZ,2006-02-12T11:31:13.07,2008-12-30T17:28:19.5,"[-2.073029531178543, -1.9209129465220953]","[-1.6022407755442662, -1.6059226165448601]","[-1.1245979041222625, -1.2896464625169777]","[0.7266644900973191, 0.6835509571000725]","[0.9016068701134052, 0.8621167344960745]","[0.6142788455590691, 0.6966302109742962]","[-1.6022407755442662, -1.6059226165448601]"
II.DGAR.00.BHZ,2006-02-13T16:23:45.15,2013-01-19T22:22:27.5,"[0.2527259646816129, 0.3096940663987606]","[0.6788827896687744, 0.6672442057228796]","[1.1108395732288137, 1.0330990931097945]","[0.5124530107362595, 0.7072632704331921]","[0.6544281938043398, 0.7138635323363431]","[0.4617464121312378, 0.5744577529453586]","[0.6788827896687744, 0.6672442057228796]"
II.DGAR.00.BHZ,2006-02-16T17:04:37.27,2008-03-24T15:16:40.23,"[-1.1140065127473278, -0.8786405059899849]","[-0.6455700138449438, -0.5711211058518307]","[-0.17804706834559653, -0.26245910245829684]","[0.2999584988574134, 0.6175917332919918]","[0.6369427138356286, 0.8038868143187395]","[0.6217687664670346, 0.8069825205517189]","[-0.17804706834559653, -0.26245910245829684]"
II.DGAR.00.BHZ,2006-02-16T19:47:32.75,2014-11-12T06:01:40.93,"[0.8697709781615981, 0.9616551780884743]","[1.3441678935727643, 1.2959832243009668]","[1.8220361380909567, 1.628251363214817]","[0.7344068504171748, 0.7096093100572369]","[0.8327467027705118, 0.7685999752470409]","[0.48047891469509113, 0.446209845753361]","[1.3441678935727643, 1.2959832243009668]"
II.DGAR.00.BHZ,2006-02-19T09:50:24.7,2008-05-06T06:58:16.33,"[-0.8288930911445289, -0.6959874105999961]","[-0.36628636387337554, -0.3733394665145812]","[0.09476625861353113, -0.043983585965925186]","[0.716813650018511, 0.4823915341113987]","[0.8152859505053484, 0.7194942554061065]","[0.5044341274202481, 0.5657931723900922]","[-0.36628636387337554, -0.3733394665145812]"
II.DGAR.00.BHZ,2006-02-19T21:15:23.82,2009-06-26T05:49:33.82,"[-1.2819689815572304, -1.2235265090869032]","[-0.8048548201482162, -0.8914809779098227]","[-0.31406473290794484, -0.575440004734062]","[0.7352039311428471, 0.6832672980358138]","[0.7984715744814809, 0.6113731459963891]","[0.5883479571672235, 0.34307094107109815]","[-0.8048548201482162, -0.8914809779098227]"
II.DGAR.00.BHZ,2006-02-19T21:15:23.82,2016-02-06T11:22:59.79,"[-5.943434402446192, -5.839048990739894]","[-5.479028727904035, -5.5073328467432665]","[-5.013539113093626, -5.1832257874093886]","[0.5523422971327258, 0.5820792653605682]","[0.6516945005951961, 0.6516943368813353]","[0.462605272410676, 0.48715951508567257]","[-5.479028727904035, -5.5073328467432665]"
II.DGAR.00.BHZ,2006-03-01T22:32:01.38,2014-08-23T19:54:05.24,"[0.17062690708708028, 0.2683664107766792]","[0.6418843750243393, 0.6060231426066764]","[1.1177575491435654, 0.9463768597967872]","[0.5617675920419662, 0.4678452971075965]","[0.6474960244343441, 0.5224078160826408]","[0.3635989377613446, 0.420939052738852]","[0.6418843750243393, 0.6060231426066764]"
II.DGAR.00.BHZ,2006-03-03T12:34:37.87,2008-06-25T23:48:14.67,"[-3.7626316953230745, -3.6466825645497085]","[-3.2965539133258908, -3.3112969393386305]","[-2.8371468825455146, -2.968745129839306]","[0.6077660465592438, 0.5348206494953982]","[0.7670809116128358, 0.5599402918299965]","[0.6352261073027106, 0.3135222271528038]","[-3.2965539133258908, -3.3112969393386305]"
II.DGAR.00.BHZ,2006-03-11T16:22:10.12,2015-12-20T02:48:01.91,"[-0.4572078833958526, -0.2997547999990383]","[0.008334875276098774, 0.03470107319291227]","[0.469619130890119, 0.37336549594409485]","[0.6620882128717506, 0.4357771281454805]","[0.8516962979339266, 0.6576486124349505]","[0.7178342572503754, 0.5108141441379374]","[0.008334875276098774, 0.03470107319291227]"
II.DGAR.00.BHZ,2006-03-15T14:27:53.56,2008-12-05T13:51:48.93,"[-1.829946018006342, -1.6840126294294129]","[-1.3660744235849989, -1.3542937223241152]","[-0.9037878098740075, -1.024922802007948]","[0.7223061724630384, 0.7647439707920662]","[0.8885682219813216, 0.8916867833462414]","[0.7526231644723166, 0.7976445000337176]","[-1.3660744235849989, -1.3542937223241152]"
II.DGAR.00.BHZ,2006-03-15T14:27:53.56,2014-04-13T05:48:06.84,"[-1.4520414933614043, -1.3316476001699942]","[-0.9919753672617612, -1.0030002817784098]","[-0.5287300005047834, -0.6722163625897234]","[0.7506946729717687, 0.7938299560320016]","[0.8873588087824886, 0.8703383486737504]","[0.7443031632636539, 0.7479126776549821]","[-0.9919753672617612, -1.0030002817784098]"
II.DGAR.00.BHZ,2006-03-17T21:57:22.83,2008-08-29T22:46:50.61,"[-0.0485018437573506, 0.0484723821423107]","[0.40572380782396195, 0.37611800774636384]","[0.8641712177443617, 0.6933423729240656]","[0.6126139213895341, 0.5389900122981112]","[0.8059675324535637, 0.6877109615114245]","[0.4436658746650247, 0.4277670583949505]","[0.40572380782396195, 0.37611800774636384]"
II.DGAR.00.BHZ,2006-03-26T00:01:33.66,2009-02-14T21:58:52.95,"[-1.1144224835426138, -0.9858339001394434]","[-0.6708872909360621, -0.6471868644598037]","[-0.22769809491240456, -0.31019027382987235]","[0.5901272882477657, 0.4565668023937557]","[0.7844043196290866, 0.6288981512711892]","[0.6308739534530097, 0.6336795435299175]","[-0.6708872909360621, -0.6471868644598037]"
II.DGAR.00.BHZ,2006-03-26T00:01:33.66,2014-03-19T07:36:03.97,"[-0.7291439126956019, -0.6263214462053034]","[-0.2822735562646208, -0.2904761870114768]","[0.16540491347866215, 0.04772024385134621]","[0.7173767406884461, 0.7466669920922554]","[0.8973847684491727, 0.893792347184868]","[0.6238298161987924, 0.7124216847787468]","[-0.2822735562646208, -0.2904761870114768]"
II.DGAR.00.BHZ,2006-04-08T06:21:05.62,2009-09-05T08:19:35.3,"[-2.3167858210369374, -2.194273113899167]","[-1.8365887483063994, -1.860996548827512]","[-1.3560635879273955, -1.5292507044382997]","[0.7287619371874271, 0.5810791060737113]","[0.9145116010789615, 0.6675515962359078]","[0.7583692265430347, 0.42482308768807747]","[-1.8365887483063994, -1.860996548827512]"
II.DGAR.00.BHZ,2006-04-08T06:21:05.62,2012-05-02T08:35:06.98,"[-1.806096247121642, -1.6925009486594278]","[-1.3268363496089461, -1.3595145922947909]","[-0.8448249885655248, -1.0299370722316312]","[0.750177674639588, 0.6588813488185362]","[0.900319968747742, 0.7411763999746201]","[0.6520662409009675, 0.4856129383024505]","[-1.3268363496089461, -1.3595145922947909]"
II.DGAR.00.BHZ,2006-04-11T01:37:52.54,2009-10-06T02:18:20.5,"[1.5248019581658507, 1.6657392967418103]","[1.9818628568915875, 1.9864993419412684]","[2.440274368435316, 2.30577482851199]","[0.43675662076139904, 0.49397501327930976]","[0.6490334306897292, 0.6825387738943054]","[0.5058518924385944, 0.5374879265705722]","[1.9818628568915875, 1.9864993419412684]"
II.DGAR.00.BHZ,2006-04-18T23:04:56.73,2014-07-05T16:00:22.42,"[0.17746812730355632, 0.3056668209872704]","[0.6426642526849156, 0.6406974536603689]","[1.1117252311931574, 0.9815096537690262]","[0.613455760975564, 0.42834601792877197]","[0.8485347570385757, 0.5252243830830499]","[0.6900646451199166, 0.3668318108881316]","[0.6426642526849156, 0.6406974536603689]"
II.DGAR.00.BHZ,2006-04-19T19:51:04.69,2009-03-19T02:32:41.24,"[-0.828324572921534, -0.7348609573475151]","[-0.39828592391126355, -0.38992833482951755]","[0.030189640829487642, -0.047699882227164425]","[0.5482285495455775, 0.6007005932398692]","[0.8326192188422797, 0.8110844964031446]","[0.5843534075610647, 0.6603386737633243]","[-0.39828592391126355, -0.38992833482951755]"
II.DGAR.00.BHZ,2006-04-22T00:07:21.21,2008-09-29T20:21:36.91,"[1.3600111387949199, 1.494718297533401]","[1.8072720933910278, 1.8271455191810186]","[2.2511377059683704, 2.16162052443095]","[0.3091019289297328, 0.47509880651498826]","[0.7412481564395161, 0.5890366802623396]","[0.6263773344838169, 0.40181727722803684]","[1.8072720933910278, 1.8271455191810186]"
II.DGAR.00.BHZ,2006-05-04T14:11:12.43,2006-07-05T05:42:25.75,"[-0.8930317247166046, -0.6940440300118715]","[-0.38642453162801627, -0.3654125079047652]","[0.11457326334567602, -0.032311227423114895]","[0.481777822385168, 0.42627729336875375]","[0.710900255120264, 0.5282788447322304]","[0.637628885524468, 0.37024099611402544]","[-0.38642453162801627, -0.3654125079047652]"
II.DGAR.00.BHZ,2006-05-07T11:41:31.73,2013-08-07T06:23:57.56,"[-0.4494958198945631, -0.3163428579351998]","[0.02369317673964666, 0.021800363784181265]","[0.5081308286173454, 0.35944426497614]","[0.2950034458781376, 0.6220176264187421]","[0.605401316014816, 0.7812637172560032]","[0.31982777817982666, 0.67845242830099]","[0.02369317673964666, 0.021800363784181265]"
II.DGAR.00.BHZ,2006-05-16T15:23:46.73,2009-03-20T13:42:46.76,"[-0.14555452334799956, 0.027734882317776134]","[0.32822158604652213, 0.3422957621037581]","[0.7866561859455854, 0.6562739724509249]","[0.37006505446472854, 0.5765196986977533]","[0.6224540172156936, 0.7321678276185023]","[0.40058930822371097, 0.5693822144808294]","[0.32822158604652213, 0.3422957621037581]"
II.DGAR.00.BHZ,2006-05-16T23:16:27.37,2012-10-31T09:56:27.4,"[-0.7244880475833344, -0.6322198889504418]","[-0.3002181156093596, -0.28031121261588976]","[0.11953628346499112, 0.06328091288883986]","[0.5019577021265617, 0.48545433696687684]","[0.6484430437415847, 0.732100464420963]","[0.4163105999169852, 0.7549382925715642]","[-0.3002181156093596, -0.28031121261588976]"
II.DGAR.00.BHZ,2006-05-18T04:02:34.7,2008-06-08T19:50:43.3,"[-0.8164644120583038, -0.6351447981776464]","[-0.3547203597195556, -0.30823768497812243]","[0.10873296445843374, 0.0179750980973036]","[0.5566770717778923, 0.5406856885527732]","[0.8892725069627678, 0.8544881198904242]","[0.7639310848637003, 0.8279597552950128]","[-0.3547203597195556, -0.30823768497812243]"
II.DGAR.00.BHZ,2006-05-19T06:34:16.23,2006-08-18T08:08:50.87,"[0.015482770478546591, 0.26129888220282776]","[0.5084643387159469, 0.5729617380259217]","[0.9953151188855149, 0.8956881936934241]","[0.5552547668532923, 0.4535716235519734]","[0.79032967755595, 0.7199628831434095]","[0.7377514043860101, 0.6993056063340718]","[0.5084643387159469, 0.5729617380259217]"
II.DGAR.00.BHZ,2006-05-19T06:34:16.23,2008-04-06T18:35:06.67,"[-0.30971050107305437, -0.144851160757001]","[0.18471495045141514, 0.18474055045755186]","[0.6739297015451483, 0.5116005759008151]","[0.6584125409313436, 0.55586887623519]","[0.9216919785041964, 0.6496256268230841]","[0.7902266057860007, 0.4551201059504828]","[0.18471495045141514, 0.18474055045755186]"
II.DGAR.00.BHZ,2006-05-19T06:34:16.23,2012-06-20T11:12:22.85,"[-1.3047928939642046, -1.1397162462616799]","[-0.8102587481839525, -0.8135821558724192]","[-0.32288607745341125, -0.49030562331267546]","[0.6601232383497248, 0.6953233559411739]","[0.891982823654177, 0.7700472567648863]","[0.7429614947232438, 0.5190469606291528]","[-0.8102587481839525, -0.8135821558724192]"
II.DGAR.00.BHZ,2006-05-19T06:34:16.23,2014-07-15T01:00:10.75,"[-0.4072372714972313, -0.21015290527859354]","[0.08870277332908172, 0.11458124713574236]","[0.5719867566166181, 0.44219726152355077]","[0.546063053090318, 0.6033323110409528]","[0.8265103893766611, 0.7639894972669413]","[0.7284629016577465, 0.5849920264713988]","[0.08870277332908172, 0.11458124713574236]"
II.DGAR.00.BHZ,2006-05-19T14:43:37.59,2008-03-29T09:39:04.53,"[-3.420121050895223, -3.292475153724375]","[-2.939850750681041, -2.9544827570625833]","[-2.460016014079606, -2.623849106013546]","[0.6965290641601843, 0.6091376033106058]","[0.9394573276455025, 0.7976861574366961]","[0.7264138409783322, 0.45289088972471886]","[-2.939850750681041, -2.9544827570625833]"
II.DGAR.00.BHZ,2006-05-22T12:51:33.6,2008-05-03T10:51:38.6,"[-1.2010408681052096, -1.0337217411073838]","[-0.740707608204796, -0.69812970727925]","[-0.28428284825456174, -0.36403769142365977]","[0.5962434238671823, 0.5325250146625242]","[0.8595571715373754, 0.802875137386132]","[0.8063939498439366, 0.684998458777642]","[-0.740707608204796, -0.69812970727925]"
II.DGAR.00.BHZ,2006-05-29T20:08:03.6,2008-12-27T15:07:44.9,"[-1.1487474926133086, -0.8986489388652328]","[-0.664976121452845, -0.589516073449234]","[-0.1891721218401764, -0.27698563066954573]","[0.5041160574657848, 0.575792678692576]","[0.7160332101259286, 0.7683253268429717]","[0.6933190208948408, 0.8033250684074923]","[-0.664976121452845, -0.589516073449234]"
II.DGAR.00.BHZ,2006-06-10T23:37:34.88,2013-11-19T20:22:46.5,"[-2.1524768164536696, -1.9782696813609535]","[-1.6740964721470697, -1.6454343555071071]","[-1.1959502143187042, -1.3078036389173362]","[0.707946406483541, 0.3637805245230186]","[0.9491434628988122, 0.7630066345796551]","[0.8577162617771907, 0.6197908823042992]","[-1.6740964721470697, -1.6454343555071071]"
II.DGAR.00.BHZ,2006-06-16T19:44:14.01,2008-04-10T03:14:29.99,"[-0.6933588240735338, -0.5810403854757852]","[-0.233545099469703, -0.252375121818607]","[0.23053205868225812, 0.07746170622618741]","[0.6837849906681213, 0.6196525892713818]","[0.7719926867123962, 0.7313592792784793]","[0.5748747614612448, 0.5300250841653114]","[-0.233545099469703, -0.252375121818607]"
II.DGAR.00.BHZ,2006-06-16T19:44:14.01,2010-01-16T01:39:19.59,"[-1.1169995627611145, -0.966200967255711]","[-0.6545929270577182, -0.6321790231823012]","[-0.19716015070333823, -0.3002856697111052]","[0.5323369133882161, 0.5223903188380736]","[0.7516112794341079, 0.7628927683251863]","[0.6098536513132997, 0.6751208858439719]","[-0.6545929270577182, -0.6321790231823012]"
II.DGAR.00.BHZ,2006-06-16T19:44:14.01,2012-08-07T02:26:28.13,"[-0.5354971135814117, -0.4250850362925709]","[-0.08341087839521932, -0.08939703701112411]","[0.3789271571865005, 0.24641436447572196]","[0.5290735528075048, 0.5878885348032282]","[0.6946059128158755, 0.7857662685092578]","[0.5426401780484748, 0.6117030070719709]","[-0.08341087839521932, -0.08939703701112411]"
II.DGAR.00.BHZ,2006-06-17T18:09:33.31,2012-06-26T17:08:45.68,"[-0.6758446912090248, -0.5690069638206021]","[-0.19980901565730413, -0.24047462726024293]","[0.2865784744875408, 0.0848479100663988]","[0.6960095377197881, 0.5631132377002835]","[0.7948894092988337, 0.6449764455498097]","[0.5488798632652553, 0.5194179250130173]","[-0.19980901565730413, -0.24047462726024293]"
II.DGAR.00.BHZ,2006-07-04T14:34:38.11,2008-05-06T06:58:16.33,"[-1.9956540477013829, -1.821966643368218]","[-1.5470585674093063, -1.484475057572365]","[-1.0957344122248829, -1.1378719649137796]","[0.44391407810688155, 0.30475899588032446]","[0.6906923771588214, 0.506798731860802]","[0.6710671466961428, 0.5709751763196879]","[-1.0957344122248829, -1.1378719649137796]"
II.DGAR.00.BHZ,2006-07-04T14:34:38.11,2015-01-02T17:42:03.53,"[-1.8784470828785735, -1.7922108528709066]","[-1.4337117947660034, -1.4534434752384608]","[-0.9907393288400863, -1.1144241439618177]","[0.7356123221622257, 0.6760662074560823]","[0.8500215590640461, 0.7979394074586805]","[0.5913989889043827, 0.49730933683027573]","[-1.4337117947660034, -1.4534434752384608]"
II.DGAR.00.BHZ,2006-07-07T20:42:36.26,2016-02-29T14:55:50.75,"[2.7227753771562875, 2.8130845965509255]","[3.1512003167406837, 3.132902193898846]","[3.5762928132557974, 3.4516927420727326]","[0.6170137170141681, 0.6830808462771453]","[0.6423512600069256, 0.8004655845301308]","[0.5200628326496104, 0.5462183277185839]","[3.1512003167406837, 3.132902193898846]"
II.DGAR.00.BHZ,2006-07-17T16:51:15.54,2009-05-21T06:14:07.18,"[-1.9055911033860482, -1.7623019576301273]","[-1.4119646077271533, -1.4175061703113776]","[-0.914264766553856, -1.0625742044234947]","[0.7314377267246216, 0.42565629903238533]","[0.860576594549953, 0.5457215169287754]","[0.563213923790035, 0.3505275067353104]","[-1.4119646077271533, -1.4175061703113776]"
II.DGAR.00.BHZ,2006-07-17T16:53:17.17,2009-05-21T06:14:07.18,"[-0.6354345115501269, -0.5134291421810654]","[-0.16519788413570088, -0.179389484715463]","[0.3192644423456981, 0.15143236643276364]","[0.4016122614943143, 0.4153610563834085]","[0.6143075710125584, 0.6272831529067213]","[0.46030895471906447, 0.5033704874332898]","[-0.16519788413570088, -0.179389484715463]"
II.DGAR.00.BHZ,2006-07-17T16:53:17.17,2017-01-08T04:09:27.02,"[-1.2652055496804724, -1.1305667776991153]","[-0.821190557608979, -0.797492983635978]","[-0.3561465421227362, -0.4674860071727964]","[0.2866212711097858, 0.36970267514023103]","[0.6379539603263109, 0.6738271059594444]","[0.557789786281603, 0.613586549505165]","[-0.821190557608979, -0.797492983635978]"
II.DGAR.00.BHZ,2006-07-24T20:27:02.03,2014-04-24T18:58:19.9,"[-0.5330543139758304, -0.4242715652240634]","[-0.06737666034411682, -0.1079510157850393]","[0.40386375702266575, 0.2076293423395721]","[0.49295126952476614, 0.6670508516041658]","[0.6386536538412856, 0.6883523128686434]","[0.45806139337721524, 0.5203754757397844]","[-0.06737666034411682, -0.1079510157850393]"
II.DGAR.00.BHZ,2006-07-25T17:45:15.09,2009-11-22T19:45:52.52,"[0.05566284700113776, 0.15286678636049322]","[0.5029859520197625, 0.491719588502558]","[0.9473243579272409, 0.8254633650615144]","[0.6181207581083898, 0.6277698909897111]","[0.8382231780150007, 0.774863601662491]","[0.5561981839391212, 0.5501905373887007]","[0.5029859520197625, 0.491719588502558]"
II.DGAR.00.BHZ,2006-08-01T21:56:36.16,2008-09-02T12:14:26.22,"[-0.4254727287999519, -0.28107757713927184]","[0.050623349199123396, 0.0417528238631708]","[0.5219615109522785, 0.3642467361173531]","[0.5641745160888196, 0.6422407172015154]","[0.6107557726096515, 0.748203793585896]","[0.4187176325141648, 0.5393274670400012]","[0.050623349199123396, 0.0417528238631708]"
II.DGAR.00.BHZ,2006-08-07T18:29:20.83,2008-05-18T13:42:23.87,"[-4.36077906171048, -4.234293005401687]","[-3.892705871495057, -3.89841068464273]","[-3.4305881821158364, -3.565150403418144]","[0.7579309575507024, 0.7541680986814089]","[0.8770195902752372, 0.8521696883566802]","[0.7025778499301619, 0.640911114619982]","[-3.892705871495057, -3.89841068464273]"
II.DGAR.00.BHZ,2006-08-08T10:07:06.87,2008-09-09T15:15:15.68,"[-1.0196574138273091, -0.9013439342595908]","[-0.5418698602185108, -0.5691735341604096]","[-0.07027625410116024, -0.24314519939534385]","[0.5924674680301274, 0.5843510665929225]","[0.6209654558339252, 0.6495622720961548]","[0.39227296757246904, 0.4460052704564618]","[-0.5418698602185108, -0.5691735341604096]"
II.DGAR.00.BHZ,2006-08-15T03:02:07.91,2015-02-15T10:14:55.78,"[-5.152451369208394, -5.006792525856153]","[-4.67181548369329, -4.6790897239662055]","[-4.1918620901789705, -4.350373993531157]","[0.666252295558056, 0.5952186243218066]","[0.8353432188217669, 0.7106246570058341]","[0.7009419025035819, 0.4787021560679161]","[-4.67181548369329, -4.6790897239662055]"
II.DGAR.00.BHZ,2006-08-18T08:08:50.87,2008-04-06T18:35:06.67,"[-0.8073574298095545, -0.7165219727258767]","[-0.32318106071822406, -0.39118943670691186]","[0.16389774446292302, 0.21439886757495305]","[0.6976682900956281, 0.5830105651095312]","[0.7813911450446626, 0.5638519323895063]","[0.5865179780105753, 0.3225770010640982]","[-0.32318106071822406, -0.39118943670691186]"
II.DGAR.00.BHZ,2006-08-18T08:08:50.87,2014-07-15T01:00:10.75,"[-0.903112346187314, -0.7930668101278824]","[-0.4263452758083113, -0.46450224994185163]","[0.05374354111029822, -0.14544429000911585]","[0.656842861071388, 0.5736867538648049]","[0.7591403959756076, 0.6289811887342923]","[0.5303395776170089, 0.37682581453647657]","[-0.4263452758083113, -0.46450224994185163]"
II.DGAR.00.BHZ,2006-09-06T10:03:51.19,2009-02-26T06:54:23.14,"[-0.7218433707794575, -0.5228505478867106]","[-0.23315193132411396, -0.19022358859598185]","[0.24940002530889735, 0.1402639896141893]","[0.5288853668737331, 0.3146654894379149]","[0.7091440530686447, 0.56330497844548]","[0.6189359768447932, 0.5491433617675718]","[-0.23315193132411396, -0.19022358859598185]"
II.DGAR.00.BHZ,2006-09-06T10:03:51.19,2009-02-26T07:03:01.04,"[-0.5439568331209774, -0.3284433951460334]","[-0.05425996345282972, -0.007894566429483024]","[0.4226363027037934, 0.3236773837554409]","[0.6353895570971635, 0.5432129873119844]","[0.751846953925124, 0.6861481493830263]","[0.6334042348707009, 0.5458519424435067]","[-0.05425996345282972, -0.007894566429483024]"
II.DGAR.00.BHZ,2006-09-10T18:41:25.25,2013-07-09T01:05:39.64,"[0.6903078919885495, 0.7941620011369095]","[1.128467968224641, 1.1358217113562912]","[1.5613328355914695, 1.4901412469916613]","[0.5833903550086244, 0.5075232697507094]","[0.6562688343300294, 0.6441344710719265]","[0.4305546081628732, 0.5460147818073924]","[1.128467968224641, 1.1358217113562912]"
II.DGAR.00.BHZ,2006-09-21T00:47:46.03,2008-12-08T08:53:19.26,"[-0.9586098525347121, -0.7693820498328914]","[-0.4722265792569404, -0.45038672527387186]","[-0.00876076645479401, -0.13623461111329058]","[0.34143454691731734, 0.5875392921682053]","[0.7324983745561867, 0.7777873488536711]","[0.5987837449680624, 0.5176086513455886]","[-0.4722265792569404, -0.45038672527387186]"
II.DGAR.00.BHZ,2006-10-16T12:07:53.4,2008-08-07T21:27:32.84,"[0.30286785864827587, 0.4697767443310244]","[0.7733159425344339, 0.8043484576651272]","[1.231900712910538, 1.1395198377517775]","[0.5971251987500129, 0.6444202505308151]","[0.8076505424002729, 0.8289779862124425]","[0.6584110614982953, 0.7243780462969572]","[0.7733159425344339, 0.8043484576651272]"
II.DGAR.00.BHZ,2006-10-16T12:07:53.4,2012-01-26T17:45:12.65,"[-0.10586339335980324, 0.06704871387522879]","[0.36778901493057914, 0.40700643246232077]","[0.8310341194916211, 0.7496175866884325]","[0.5755944781328343, 0.518463687854799]","[0.7955073816726885, 0.7289438855158354]","[0.7170755389026653, 0.6546741952408639]","[0.36778901493057914, 0.40700643246232077]"
II.DGAR.00.BHZ,2006-10-16T12:07:53.4,2015-04-04T16:27:51.42,"[-1.1655230251201218, -1.0234369351923647]","[-0.6940641802774874, -0.6822207676537866]","[-0.22685399685606356, -0.3360896600698814]","[0.5700546345978621, 0.565340113779355]","[0.7479831653725384, 0.74001630780938]","[0.6511890150268476, 0.5501542596450334]","[-0.6940641802774874, -0.6822207676537866]"
